sent1,sent2,score
"['key', 'say', 'marae', 'visit', 'lost', 'opportunity']","['key', 'quiere', 'visita', 'waitangi', 'marae', 'quede']",2.2
"['norway', 'mark', 'anniversary', 'massacre']","['noruega', 'celebra', 'aniversario', 'masacre', 'breivik']",3.8
"['woman', 'killed', 'falling', 'debris']","['aliado', 'declina']",0.0
"['aust', 'share', 'interest', 'rate', 'cut']","['rba', 'ofrece', 'reducción', 'tasa']",1.0
"['germany', 'warns', 'greece', 'money', 'without', 'reform']","['zona', 'euro', 'grecia', 'rescate', 'reformas']",2.6
"['obama', 'meet', 'family', 'shooting', 'victim']","['obama', 'reunirá', 'víctimas', 'armas', 'batman']",3.2
"['obama', 'widens', 'lead', 'romney', 'despite', 'job', 'data', 'reutersipsos', 'poll']","['romney', 'toma', 'delantera', 'obama', 'rebote', 'convención', 'encuesta', 'reutersipsos']",1.0
"['two', 'killed', 'injured', 'toronto', 'shooting']","['do', 'muertos', 'siete', 'heridos', 'tiroteo', 'finlandia']",1.4
"['pope', 'butler', 'saw', 'aide', 'arrested', 'vatican', 'leak']","['mayordomo', 'papa', 'arrestado', 'escándalo', 'filtraciones', 'vaticano']",3.4
"['antiputin', 'protester', 'form', 'human', 'chain', 'moscow']","['manifestantes', 'antiputin', 'forman', 'cadena', 'humana']",3.8
"['washington', 'act', 'congress', 'sell']","['copia', 'constitución', 'unidos', 'george', 'washington', 'vende', 'millones', 'dólares']",2.6
"['lakers', 'fire', 'coach', 'mike', 'brown', 'start']","['lakers', 'despiden', 'mike', 'brown', 'después', 'comienzo']",4.4
"['canadian', 'muslim', 'issue', 'fatwa', 'honor', 'killing']","['imanes', 'eeuu', 'canadá', 'emiten', 'fatwa', 'asesinatos', 'honor']",3.4
"['un', 'take', 'syria', 'resolution']","['asamblea', 'naciones', 'unidas', 'votará', 'resolución', 'siria']",3.6
"['soldier', 'cant', 'recall', 'massacre']","['soldado', 'estadounidense', 'recuerda', 'masacre']",4.4
"['libya', 'pm', 'name', 'new', 'cabinet', 'protest', 'original']","['asamblea', 'libia', 'rechaza', 'nuevo', 'gabinete', 'despide', 'pm']",1.2
"['foreign', 'soldier', 'killed', 'afghan', 'east']","['soldados', 'france', 'reportados', 'muertos', 'afganistán']",3.8
"['syrian', 'force', 'storm', 'central', 'town']","['fuerzas', 'sirias', 'bombardean', 'homs', 'rusia', 'advierte', 'guerra', 'civil']",2.5
"['pak', 'dead', 'antiislam', 'film', 'protest']","['heridos', 'protesta', 'cine', 'islámico', 'islamabad', 'pakistán']",2.2
"['cause', 'whitney', 'houston', 'death', 'could', 'take', 'week']","['investigadores', 'buscan', 'respuestas', 'muerte', 'whitney', 'houston']",1.8
"['n', 'korea', 'warns', 'retaliation', 'south', 'korea', 'drill']","['north', 'advierte', 'represalias', 'plan', 'ejercicios', 'navales', 'seúl']",3.6
"['tale', 'two', 'pass', 'new', 'york', 'giant', 'super', 'bowl']","['menor', 'do', 'male', 'triunfa', 'super', 'bowl']",1.4
"['one', 'dead', 'new', 'israeli', 'strike', 'gaza']","['do', 'muertos', 'nuevo', 'ataque', 'israelí', 'gaza', 'médicos']",3.6
"['germany', 'likely', 'press', 'russia', 'syrian', 'crisis']","['piensa', 'rusia', 'siria', 'breve', 'guía']",1.0
"['four', 'seriously', 'injured', 'motorway', 'crash']","['cuatro', 'heridos', 'accidente', 'autopista']",3.6
"['un', 'aid', 'chief', 'amos', 'enters', 'baba', 'amr', 'red', 'crescent']","['asediado', 'baba', 'amr', 'siria', 'desierto', 'cruz', 'roja', 'dice']",2.0
"['dozen', 'killed', 'nigerian', 'riot']","['docenas', 'muertos', 'enfrentamientos', 'kenia']",1.0
"['profile', 'egypt', 'main', 'presidential', 'candidate']","['segundo', 'día', 'elecciones', 'presidenciales', 'egipcias']",1.2
"['actor', 'gazzara', 'dead']","['actor', 'ben', 'gazzara', 'muere', 'años']",4.4
"['british', 'gold', 'rush', 'silence', 'gripe', 'cost']","['soldados', 'británicos', 'muertos', 'ataque', 'interno', 'afgano']",0.6
"['avalanche', 'buries', 'least', 'pakistani', 'soldier']","['avalancha', 'entierra', 'soldados', 'paquistaníes']",4.6
"['inflation', 'fall', 'month', 'low', 'analyst', 'say']","['inflación', 'cae', 'nivel', 'bajo', 'últimos', 'me']",4.6
"['komen', 'wont', 'cut', 'planned', 'parenthood', 'funding']","['susan', 'g', 'komen', 'giro', 'u', 'recorte', 'fondos', 'planned', 'parenthood']",3.0
"['forex', 'amp', 'gold', 'august']","['forex', 'oro', 'julio']",2.2
"['iran', 'say', 'un', 'nuclear', 'talk', 'continue']","['irán', 'dice', 'conversaciones', 'nucleares', 'onu', 'constructivas']",2.8
"['agribusiness', 'mad', 'cow', 'disease', 'found', 'california']","['usda', 'confirma', 'caso', 'enfermedad', 'vacas', 'locas', 'california']",4.2
"['bp', 'sell', 'gulf', 'mexico', 'asset', 'bil']","['bp', 'vende', 'activos', 'golfo', 'méxico', 'plain', 'millones', 'dólares']",3.6
"['potential', 'jimmy', 'savile', 'victim', 'police']","['reino', 'unido', 'surgen', 'posibles', 'víctimas', 'abuso', 'savile']",3.6
"['armstrong', 'step', 'livestrong']","['armstrong', 'retira', 'livestrong']",4.6
"['u', 'drone', 'strike', 'kill', 'militant', 'pakistan']","['ataques', 'drone', 'estadounidenses', 'matan', 'presuntos', 'militantes', 'yemen']",1.8
"['syrian', 'govt', 'wont', 'stop', 'attack']","['oposición', 'siria', 'informa', 'masacre']",1.0
"['chinese', 'stock', 'close', 'higher', 'midday', 'friday']","['acciones', 'china', 'aumentan', 'mediodía', 'viernes']",4.6
"['myanmar', 'opposition', 'claim', 'suu', 'kyi', 'win']","['votantes', 'myanmar', 'esperan', 'partido', 'suu', 'kyi', 'gane']",3.2
"['obamas', 'poll', 'rating', 'drop', 'boost', 'republican', 'rival']","['gran', 'triunfo', 'hispano', 'obama', 'preocupa', 'republicanos']",1.0
"['two', 'aust', 'soldier', 'wounded', 'afghanistan']","['soldados', 'extranjeros', 'muertos', 'afganistán']",1.2
"['new', 'syria', 'opposition', 'chief', 'want', 'nostrings', 'aid']","['oposición', 'siria', 'une', 'mientras', 'israel', 'dispara', 'tiro', 'advertencia']",1.0
"['south', 'africa', 'mine', 'clash', 'kill', 'least']","['accidente', 'tren', 'sudáfrica', 'mata', 'persona']",0.8
"['syrian', 'force', 'bombard', 'homs', 'russia', 'warns', 'civil', 'war']","['fuerzas', 'sirias', 'bombardean', 'homs', 'lavrov', 'llega', 'conversaciones']",2.6
"['egypt', 'presidential', 'election', 'result', 'delayed']","['resultado', 'elecciones', 'egipcias', 'retrasa']",4.2
"['deadline', 'pass', 'new', 'iran', 'sanction']","['ue', 'acerca', 'nuevas', 'sanciones', 'irán']",1.6
"['arrested', 'russian', 'killer', 'denies', 'tie', 'pussy', 'riot']","['docenas', 'detenidos', 'protesta', 'torre', 'televisión', 'rusa']",0.8
"['norway', 'memorial', 'honour', 'massacre', 'victim']","['noruega', 'marca', 'aniversario', 'masacre']",2.8
"['u', 'afghanistan', 'general', 'linked', 'petraeus', 'scandal']","['general', 'estadounidense', 'alto', 'rango', 'vinculado', 'escándalo', 'petraeus']",3.8
"['chinese', 'stock', 'fall', 'rrr', 'cut', 'may']","['acciones', 'china', 'aumentan', 'mediodía', 'lunes']",2.0
"['nkorea', 'make', 'significant', 'nuclear', 'reactor', 'progress', 'iaea']","['n', 'corea', 'promete', 'ampliar', 'disuasión', 'nuclear']",2.8
"['maldives', 'president', 'quits', 'police', 'mutiny', 'protest']","['presidente', 'maldivas', 'renuncia', 'después', 'semanas', 'protesta']",3.4
"['nato', 'strike', 'kill', 'civilian', 'afghanistan']","['do', 'soldados', 'otan', 'muertos', 'afganistán']",0.8
"['alqaida', 'say', 'capture', 'yemeni', 'soldier', 'abyans', 'battle']","['enfrentamientos', 'qaeda', 'explosiones', 'matan', 'soldados', 'yemen']",1.4
"['navy', 'jet', 'crash', 'u', 'apartment', 'pilot', 'eject']","['avión', 'marina', 'eeuu', 'estrella', 'edificios', 'apartamentos', 'virginia']",3.4
"['china', 'stock', 'open', 'higher', 'wednesday']","['acciones', 'eeuu', 'abren', 'alto', 'pesar', 'pbi', 'alcanzado']",0.8
"['idf', 'deploy', 'iron', 'dome', 'central', 'israel']","['principales', 'barriles', 'tormenta', 'nieve', 'llanuras', 'centrales']",0.0
"['killed', 'u', 'drone', 'strike', 'pakistan']","['ataque', 'dron', 'estadounidense', 'mata', 'tres', 'persona', 'pakistán']",3.0
"['u', 'teen', 'held', 'chicago', 'jihad', 'car', 'bomb', 'plot']","['adolescente', 'chicago', 'arrestado', 'atentado', 'coche', 'bomba', 'chicago']",3.4
"['pc', 'david', 'rathband', 'twin', 'brother', 'fear', 'bestest', 'mate']","['david', 'miliband', 'hermano', 'regreso', 'viejo', 'laborismo']",0.2
"['syrian', 'force', 'move', 'retake', 'aleppo']","['régimen', 'sirio', 'propone', 'retomar', 'ciudad', 'alepo']",4.4
"['member', 'parliamentary', 'trade', 'team', 'leaf', 'india']","['secretario', 'comercio', 'tomará', 'licencia']",0.0
"['wall', 'street', 'open', 'lower']","['wall', 'street', 'termina', 'mezclado']",2.0
"['europe', 'share', 'bounce', 'china', 'stimulus', 'seen']","['precios', 'petróleo', 'aumentan', 'esperanzas', 'estímulo']",0.8
"['stock', 'index', 'future', 'point', 'lower', 'start']","['futuros', 'índices', 'bursátiles', 'señalan', 'pérdidas', 'tempranas']",4.4
"['man', 'charged', 'mp', 'hurt', 'attack']","['hombre', 'acusado', 'asesinato', 'piso']",1.4
"['nokia', 'apologises', 'faked', 'ad']","['eeuu', 'renuncia', 'jinetes', 'ayuda', 'pak']",0.0
"['u', 'drone', 'strike', 'kill', 'militant', 'pakistan']","['ataque', 'drone', 'mata', 'cuatro', 'presuntos', 'militantes', 'pakistán']",3.0
"['syria', 'rebel', 'leave', 'besieged', 'homs']","['rebeldes', 'sirios', 'retiran', 'asediado', 'distrito', 'homs']",4.4
"['u', 'order', 'nonessential', 'staff', 'leave', 'sudan', 'tunisia']","['eeuu', 'ordena', 'personal', 'esencial', 'abandone', 'túnez', 'sudán']",4.0
"['egypt', 'mubarak', 'critical']","['mubarak', 'egipto', 'crítico']",4.6
"['assad', 'say', 'mercenary', 'behind', 'syria', 'unrest']","['assad', 'acusa', 'eeuu', 'alimentar', 'levantamiento', 'siria']",3.33333333333333
"['japan', 'pm', 'dissolve', 'lower', 'house', 'election']","['irán', 'potencias', 'mundiales', 'preparan', 'conversaciones', 'nucleares']",0.0
"['two', 'killed', 'new', 'israeli', 'strike', 'gaza', 'medic']","['muertos', 'ataques', 'gaza', 'militantes', 'bombardean', 'israel']",2.0
"['navy', 'jet', 'crash', 'virginia', 'building', 'injuring', 'six']","['jet', 'marina', 'estrella', 'apartamentos', 'virginia', 'heridos']",3.2
"['one', 'nato', 'soldier', 'killed', 'afghanistan']","['soldado', 'británico', 'muerto', 'sur', 'afganistán']",3.2
"['spain', 'jobless', 'rate', 'hit', 'new', 'high']","['reclamos', 'desempleo', 'españa', 'alcanzan', 'nuevo', 'récord']",4.2
"['turkey', 'scramble', 'jet', 'near', 'border']","['turquía', 'revuelve', 'chorros', 'hacia', 'frontera', 'siria']",3.6
"['two', 'die', 'syria', 'violence', 'un', 'monitor', 'land']","['do', 'años', 'prohibición', 'dopaje', 'contador']",0.0
"['civilian', 'defector', 'killed', 'syria', 'say', 'ngo']","['hombre', 'armados', 'siria', 'matan', 'tres', 'oficiales', 'sirios', 'ong']",1.0
"['taiwan', 'rattled', 'strong', 'earthquake']","['china', 'sacudida', 'do', 'terremotos', 'gemelos']",1.2
"['bank', 'england', 'paul', 'tucker', 'tainted', 'libor', 'mess']","['diputado', 'banco', 'inglaterra', 'niega', 'haber', 'ordenado', 'manipulación', 'tasas', 'interés']",2.8
"['red', 'cross', 'say', 'negotiating', 'halt', 'fighting', 'syria', 'take', 'aid']","['cruz', 'roja', 'negocia', 'cese', 'fuego', 'siria', 'llevar', 'ayuda']",4.4
"['syrian', 'force', 'shoot', 'civilian', 'bus']","['fuerzas', 'sirias', 'rebeldes', 'enfrentan', 'cerca', 'turquía']",0.8
"['german', 'parliament', 'overwhelmingly', 'back', 'greek', 'rescue', 'deal']","['parlamento', 'alemán', 'apoya', 'rescate', 'grecia']",4.4
"['bombing', 'clash', 'continue', 'syria']","['bombardeos', 'enfrentamientos', 'mientras', 'oposición', 'siria', 'busca', 'armas']",3.4
"['burma', 'reform', 'bring', 'easing', 'u', 'sanction']","['activistas', 'birmania', 'dicen', 'dado', 'prisa', 'relajar', 'sanciones']",2.4
"['usain', 'bolt', 'win', 'steven', 'howard', 'reaction']","['ganancias', 'móviles', 'facebook', 'impulsan', 'crecimiento', 'ingresos', 'reacción']",0.2
"['dozen', 'dead', 'taliban', 'resort', 'attack']","['policía', 'india', 'nombra', 'tres', 'iraníes', 'ataque', 'embajada']",0.4
"['heavy', 'fighting', 'rock', 'eastern', 'syria', 'ahead', 'poll']","['fuertes', 'combates', 'sacuden', 'siria', 'residentes']",3.8
"['china', 'yuan', 'weakens', 'usd', 'monday']","['yuan', 'chino', 'retrocede', 'dólar', 'jueves']",2.8
"['dead', 'christian', 'school', 'shooting']","['heridos', 'tiroteo', 'escuela', 'ohio']",1.4
"['indonesia', 'antiterror', 'squad', 'kill', 'two', 'suspected', 'militant']","['policía', 'indonesia', 'mata', 'tiro', 'presuntos', 'militantes', 'bali']",3.2
"['u', 'election', 'mitt', 'romney', 'concedes', 'defeat', 'barack', 'obama', 'win', 'second', 'term']","['romney', 'concede', 'elección', 'obama', 'llamada', 'telefónica']",4.0
"['armenian', 'vote', 'parliamentary', 'election']","['voto', 'parlamentario', 'armenia', 'prueba', 'presidente']",3.2
"['sachin', 'tendulkar', 'sworn', 'indian', 'senator']","['diputado', 'sachin', 'tendulkar', 'dice', 'bungalow', 'gobierno']",1.6
"['navy', 'jet', 'crash', 'apartment', 'building']","['avión', 'marina', 'eeuu', 'estrella', 'edificios', 'apartamentos', 'virginia']",3.6
"['romney', 'win', 'big', 'puerto', 'rico', 'primary']","['romney', 'gana', 'primarias', 'illinois']",1.5
"['yahoo', 'name', 'google', 'mayer', 'ceo', 'report']","['yahoo', 'nombra', 'ejecutivo', 'google', 'mayer', 'ceo']",4.2
"['u', 'soldier', 'accused', 'afghan', 'massacre', 'hire', 'prominent', 'criminal', 'lawyer']","['identifica', 'soldado', 'estadounidense', 'acusado', 'matar', 'civiles', 'afganos']",2.0
"['magnitude', 'quake', 'hit', 'northern', 'italy', 'usgs']","['terremoto', 'magnitud', 'golpea', 'estrecho', 'sunda', 'indonesia', 'usgs']",1.6
"['u', 'govt', 'officially', 'designates', 'haqqani', 'network', 'terrorist']","['eeuu', 'designa', 'red', 'haqqani', 'terroristas']",4.4
"['motor', 'racing', 'button', 'fastest', 'year', 'first', 'f', 'practice']","['button', 'jacta', 'tener', 'mejor', 'tiempo', 'después', 'primera', 'práctica']",3.0
"['ranger', 'voted', 'division', 'three']","['ranger', 'votaron', 'tercera', 'división']",4.8
"['newark', 'mayor', 'save', 'neighbor', 'fire']","['alcalde', 'newark', 'rescata', 'vecino', 'casa', 'llama']",4.2
"['f', 'protest', 'bahrain']","['día', 'furia', 'bahrein']",2.25
"['new', 'york', 'stock', 'exchange', 'reopen', 'wednesday']","['dealbook', 'bolsas', 'valores', 'preparan', 'abrirse']",3.0
"['homs', 'mortar', 'fire', 'kill']","['ofensiva', 'homs', 'mata']",2.6
"['hundred', 'honor', 'student', 'killed', 'ohio', 'shooting']","['funeral', 'víctima', 'tiroteo', 'ohio']",2.0
"['bomb', 'southern', 'thailand', 'kill', 'wound']","['bombas', 'tailandia', 'matan', 'hieren']",3.0
"['u', 'lawmaker', 'take', 'next', 'step', 'new', 'iran', 'sanction']","['legisladores', 'somalia', 'votarán', 'nuevo', 'presidente']",0.2
"['barack', 'obama', 'admits', 'u', 'nuclear', 'weapon', 'need']","['pistolero', 'francés', 'quiere', 'morir', 'armas', 'mano']",0.4
"['rocket', 'hit', 'eshkol', 'region', 'injury']","['cohetes', 'minutos', 'consejo', 'regional', 'eshkol']",1.8
"['betrayed', 'disabled', 'worker', 'protest', 'remploy', 'closure']","['día', 'mayo', 'marcado', 'protestas', 'recortes', 'austeridad']",0.6
"['dr', 'congo', 'rebel', 'kill', 'park', 'ranger']","['rebeldes', 'matan', 'do', 'guardabosques', 'congo']",4.0
"['nine', 'pakistani', 'troop', 'killed', 'militant', 'ambush']","['comercio', 'pakistán', 'india', 'acuerdo', 'dar', 'paso', 'adelante']",0.8
"['dead', 'egypt', 'soccer', 'violence']","['menos', 'mueren', 'invasión', 'campo', 'fútbol', 'egipcio']",3.2
"['unrest', 'tense', 'nigeria', 'leaf', 'least', 'dead']","['terremotos', 'suroeste', 'china', 'matan', 'menos']",0.2
"['hurricane', 'sandy', 'make', 'landfall', 'southeastern', 'jamaica', 'nhc']","['huracán', 'sandy', 'llega', 'jamaica']",3.0
"['remark', 'prime', 'minister', 'elkeib', 'meeting']","['comentarios', 'ministro', 'relaciones', 'exteriores', 'koichiro', 'gemba']",1.5
"['barrick', 'talk', 'china', 'firm', 'african', 'asset']","['ayudante', 'obama', 'mantiene', 'conversaciones', 'china', 'después', 'veto', 'siria']",1.2
"['mall', 'attacker', 'used', 'le', 'strategy']","['kenia', 'atacantes', 'utilizaron', 'estrategia', 'menos']",3.0
"['weak', 'earnings', 'drag', 'stock', 'lower']","['bajos', 'ingresos', 'arrastran', 'acciones', 'baja', 'wall', 'street']",3.8
"['quake', 'strike', 'solomon', 'island']","['terremoto', 'magnitud', 'golpea', 'islas', 'salomón', 'usgs']",3.2
"['liquid', 'ammonia', 'leak', 'kill', 'shanghai']","['fuga', 'amoníaco', 'líquido', 'mata', 'menos', 'persona', 'shanghai']",4.6
"['friend', 'syria', 'recognizes', 'opposition', 'coalition', 'legitimate', 'representative', 'syrian', 'people']","['eeuu', 'amigo', 'siria', 'reconocen', 'oposición', 'único', 'representante']",4.0
"['weiner', 'stay', 'nyc', 'mayor', 'race', 'amid', 'new', 'sexting', 'scandal']","['weiner', 'encoge', 'hombros', 'último', 'escándalo', 'sexual', 'línea']",3.0
"['death', 'toll', 'rise', 'russia', 'plane', 'crash']","['número', 'muertos', 'aumenta', 'accidente', 'autobús', 'italia']",0.0
"['indian', 'medium', 'commonwealth', 'summit']","['primer', 'ministro', 'india', 'desaira', 'cumbre', 'commonwealth']",2.8
"['syria', 'military', 'police', 'chief', 'defect', 'opposition']","['jefe', 'policía', 'militar', 'siria', 'deserta', 'rebeldes']",5.0
"['boeing', 'dreamliner', 'catch', 'fire', 'stock', 'take', 'beating']","['stock', 'boeing', 'cae', 'tras', 'incendio', 'dreamliner']",4.6
"['yvette', 'cooper', 'back', 'gay', 'marriage', 'bill']","['casa', 'blanca', 'apoya', 'matrimonio', 'gay']",2.6
"['five', 'killed', 'belgian', 'coach', 'crash']","['adolescentes', 'muertos', 'accidente', 'autobús', 'belga']",3.8
"['gunman', 'abduct', 'seven', 'foreign', 'worker', 'nigeria']","['siete', 'trabajadores', 'extranjeros', 'secuestrados', 'nigeria']",3.4
"['swiss', 'tourist', 'gangraped', 'india']","['banda', 'turistas', 'suizos', 'violados', 'india', 'según', 'policía']",5.0
"['palestinian', 'clash', 'israeli', 'force', 'west', 'bank', 'jerusalem']","['palestinos', 'enfrentan', 'fuerzas', 'seguridad', 'banco', 'mundial']",4.2
"['israel', 'plane', 'strike', 'inside', 'syria']","['israel', 'lanza', 'ataque', 'aéreo', 'siria']",4.6
"['iranian', 'vote', 'presidential', 'election']","['keita', 'gana', 'elecciones', 'presidenciales', 'malí']",0.4
"['killed', 'new', 'darfur', 'tribal', 'clash']","['muertos', 'nuevo', 'choque', 'tribal', 'darfur']",2.8
"['protest', 'u', 'drone', 'strike', 'pak', 'postponed']","['muertos', 'ataque', 'drone', 'estadounidenses', 'noroeste', 'pakistán']",1.4
"['killed', 'bus', 'accident', 'pakistan']","['muertos', 'accidente', 'carretera', 'noroeste', 'pakistán']",3.2
"['carney', 'set', 'high', 'bar', 'change', 'boe']","['carney', 'pone', 'listón', 'alto', 'cambios', 'banco', 'inglaterra']",5.0
"['arrested', 'deadly', 'bangladesh', 'building', 'collapse']","['cuatro', 'detenidos', 'mientras', 'número', 'víctimas', 'construcción', 'bangladesh', 'aumenta']",2.4
"['suicide', 'bomber', 'kill', 'u', 'base', 'afghanistan']","['bombarderos', 'suicidas', 'atacan', 'base', 'eeuu', 'afganistán']",2.8
"['afghan', 'flock', 'college', 'even', 'taliban', 'loom']","['gobernador', 'distrito', 'afgano', 'desertó', 'talibanes']",0.6
"['north', 'korea', 'postpones', 'family', 'reunion', 'south']","['corea', 'norte', 'aplaza', 'uniones', 'familiares', 'corea', 'sur']",5.0
"['apple', 'revenue', 'miss', 'iphone', 'disappoints']","['agencia', 'comercio', 'eeuu', 'regula', 'samsung', 'prohíbe', 'importaciones', 'iphone']",0.6
"['gunman', 'kill', 'foreign', 'tourist', 'northern', 'pakistan']","['hombre', 'armados', 'matan', 'escaladores', 'extranjeros', 'pakistán']",3.4
"['david', 'beckham', 'announces', 'retirement', 'soccer']","['david', 'beckham', 'retira', 'fútbol']",4.4
"['matt', 'smith', 'leave', 'doctor', 'year']","['matt', 'smith', 'deja', 'programa', 'bbc', 'doctor', 'who']",4.0
"['generation', 'divided', 'gay', 'marriage']","['cumbre', 'g', 'termina', 'dividida', 'siria']",0.0
"['killed', 'iraq', 'car', 'bombing']","['muertos', 'ataque', 'bomba', 'irak']",1.6
"['man', 'set', 'fire', 'national', 'mall', 'dy', 'injury']","['hombre', 'prendió', 'fuego', 'national', 'mall', 'muere']",5.0
"['taliban', 'attack', 'kill', 'civilian', 'afghanistan']","['serie', 'ataques', 'mata', 'policías', 'afganistán']",1.4
"['egypt', 'minister', 'survives', 'assassination', 'attempt']","['primer', 'ministro', 'sirio', 'sobrevive', 'intento', 'asesinato']",1.6
"['exfirst', 'lady', 'barbara', 'bush', 'leaf', 'texas', 'hospital']","['ex', 'primera', 'dama', 'barbara', 'bush', 'deja', 'hospital']",4.6
"['schumacher', 'coma', 'ski', 'accident']","['michael', 'schumacher', 'todavía', 'coma', 'luchando', 'vida', 'después', 'accidente', 'esquí']",4.0
"['killed', 'chinese', 'police', 'station', 'attack']","['once', 'muertos', 'ataque', 'estación', 'policía', 'china']",5.0
"['bradley', 'cooper', 'jj', 'abrams', 'talk', 'filming', 'lance', 'armstrong', 'biopic']","['bradley', 'cooper', 'conversaciones', 'interpretar', 'lance', 'armstrong', 'película', 'biográfica']",4.0
"['boeing', 'airliner', 'crash', 'russia', 'killed']","['avión', 'boeing', 'estrella', 'ciudad', 'rusa', 'kazan', 'muertos']",3.8
"['eu', 'minister', 'determined', 'resolve', 'horsemeat', 'scandal']","['ministros', 'ue', 'mantienen', 'conversaciones', 'crisis', 'escándalo', 'carne', 'caballo']",4.4
"['thai', 'opposition', 'party', 'boycott', 'general', 'election']","['oposición', 'tailandesa', 'anuncia', 'boicot', 'electoral']",4.8
"['bangladesh', 'building', 'collapse', 'death', 'toll', 'hit', 'army']","['colapso', 'edificio', 'bangladesh', 'deja', 'saldo', 'muertos']",2.6
"['jagan', 'reddy', 'shifted', 'hospital', 'power', 'crisis', 'continues', 'seemandhra']","['telangana', 'jagan', 'pasará', 'jueves', 'hospital', 'apagón', 'continúa', 'seemandhra']",4.2
"['central', 'african', 'republic', 'president', 'overthrown', 'rebel']","['presidente', 'república', 'centroafricana', 'primer', 'ministro', 'renuncia']",2.6
"['brazil', 'tied', 'england', 'maracana', 'reopens']","['brasil', 'manos', 'inglaterra', 'mientras', 'maracaná', 'reabre']",5.0
"['california', 'wildfire', 'line', 'firefighter', 'labor', 'limit', 'damage', 'video']","['incendios', 'forestales', 'california', 'crecen', 'funcionarios', 'dicen', 'bomberos', 'progresando']",3.8
"['george', 'w', 'bush', 'warns', 'bitter', 'immigration', 'debate']","['george', 'w', 'bush', 'pesa', 'debate', 'inmigración']",3.0
"['mandela', 'hospitalized', 'responding', 'treatment']","['mandela', 'hospitalizado', 'después', 'dejar', 'hablar']",3.4
"['russia', 'condemns', 'north', 'korean', 'nuclear', 'test']","['corea', 'sur', 'confirma', 'corea', 'norte', 'llevado', 'cabo', 'controvertido', 'tercer', 'ensayo', 'nuclear']",1.2
"['hundred', 'bangladesh', 'clothes', 'factory', 'worker', 'ill']","['cientos', 'persona', 'enferman', 'fábrica', 'bangladesh']",4.4
"['yemen', 'suicide', 'bombing', 'kill', 'soldier']","['terrorista', 'suicida', 'mata', 'persona', 'estación', 'rusa']",2.0
"['trapped', 'russian', 'coal', 'mine', 'blast']","['diez', 'muertos', 'explosión', 'mina', 'carbón', 'rusia']",2.8
"['thai', 'protester', 'break', 'army', 'headquarters']","['manifestantes', 'tailandeses', 'asaltan', 'cuartel', 'general', 'ejército']",4.6
"['israel', 'conduct', 'airstrike', 'syria']","['israel', 'lanza', 'nuevo', 'ataque', 'aéreo', 'siria']",4.4
"['police', 'fire', 'tear', 'gas', 'disperse', 'protester', 'tunis']","['policía', 'dispara', 'gas', 'lacrimógeno', 'manifestantes', 'cairo']",2.2
"['egypt', 'main', 'opposition', 'reject', 'president', 'call', 'dialogue']","['oposición', 'egipcia', 'plantea', 'respuesta', 'llamamiento', 'diálogo', 'morsi']",3.8
"['tokyo', 'host', 'olympic', 'game']","['lucha', 'libre', 'aparecerá', 'juegos', 'olímpicos', 'tokio']",1.4
"['housing', 'start', 'may']","['vivienda', 'puede', 'empezar', 'crecer']",4.6
"['gtcubas', 'castro', 'assumes', 'celac', 'presidency']","['castro', 'cuba', 'asumirá', 'presidencia', 'celac']",5.0
"['magnitude', 'earthquake', 'hit', 'new', 'zealand']","['terremoto', 'magnitud', 'sacude', 'irán']",0.2
"['dozen', 'feared', 'trapped', 'india', 'building', 'collapse']","['rescatadores', 'apresuran', 'encontrar', 'todavía', 'atrapados', 'colapso', 'edificio', 'india']",3.0
"['daily', 'press', 'briefing', 'south', 'sudan']","['reunión', 'informativa', 'diaria', 'prensa', 'siria']",1.2
"['islamist', 'attack', 'north', 'mali', 'city', 'suicide', 'bombing']","['islamistas', 'atacan', 'tropas', 'malienses', 'gao']",3.2
"['britain', 'set', 'deport', 'abu', 'qatada']","['gran', 'bretaña', 'pierde', 'intento', 'deportar', 'clérigo', 'radical', 'abu', 'qatada']",2.2
"['french', 'parliament', 'back', 'reform', 'law', 'prostitution']","['parlamento', 'ruso', 'considerará', 'prohibición', 'adopciones', 'unidos']",0.8
"['shot', 'explosion', 'heard', 'thai', 'continue', 'protest', 'bangkok']","['disparos', 'explosiones', 'sacuden', 'protesta', 'tailandesa', 'día', 'elecciones']",2.6
"['israeli', 'military', 'focus', 'northern', 'border']","['militares', 'egipcios', 'toman', 'control', 'hermandad', 'musulmana', 'partidarios']",1.6
"['north', 'korea', 'block', 'kaesong', 'access']","['corea', 'norte', 'compromete', 'reiniciar', 'instalaciones', 'nucleares']",1.0
"['manning', 'sentenced', 'year', 'prison']","['ariel', 'castro', 'condenado', 'años', 'prisión']",0.4
"['u', 'senate', 'approves', 'fiscal', 'cliff', 'deal']","['oficial', 'acuerdo', 'alcanzado', 'acantilado', 'fiscal']",3.4
"['zimmerman', 'stopped', 'speeding', 'texas', 'released', 'warning']","['zimmerman', 'detuvo', 'texas', 'exceso', 'velocidad', 'advertido']",5.0
"['iran', 'rouhani', 'warns', 'talibanisation', 'syria']","['rusia', 'china', 'preocupados', 'ataques', 'aéreos', 'israelíes', 'siria']",1.4
"['syria', 'denies', 'report', 'deadly', 'damascus', 'nerve', 'gas', 'attack']","['aliados', 'eeuu', 'obtienen', 'ayuda', 'repeler', 'ataques', 'informáticos', 'iraníes']",0.0
