sent1,sent2,score
"['the', 'spokesman', 'said', 'there', 'will', 'be', 'an', 'exchang', 'of', 'opinion', 'on', 'topic', 'intern', 'and', 'region', 'matter', 'base', 'on', 'a', 'joint', 'work', 'relationship', 'at', 'the', 'heart', 'of', 'the', 'un', 'kamynin', 'said', 'russia', 'recogn', 'the', 'particip', 'of', 'libya', 'in', 'the', 'work', 'of', 'the', 'un', 'secur', 'council']","['kamynin', 'said', 'there', 'will', 'be', 'an', 'exchang', 'of', 'opinion', 'on', 'topic', 'intern', 'and', 'region', 'matter', 'base', 'on', 'a', 'joint', 'work', 'relationship', 'at', 'the', 'heart', 'of', 'the', 'un']",3.0
"['shalgam', 'visit', 'to', 'london', 'is', 'the', 'first', 'by', 'a', 'libyan', 'foreign', 'minist', 'sinc']","['a', 'visit', 'to', 'libya', 'by', 'the', 'russian', 'foreign', 'minist', 'wa', 'announc']",2.6
"['indian', 'and', 'pakistani', 'govern', 'nearli', 'engag', 'in', 'a', 'fourth', 'conflict', 'in']","['indian', 'and', 'pakistani', 'govern', 'each', 'conduct', 'nuclear', 'test', 'in', 'may']",1.8
"['iguaran', 'state', 'that', 'the', 'detaine', 'will', 'be', 'accus', 'of', 'homicid', 'crimin', 'collabor', 'kidnap', 'and', 'the', 'fund', 'of', 'terror']","['iguaran', 'state', 'that', 'the', 'detaine', 'were', 'also', 'involv', 'in', 'the', 'murder', 'of', 'polic', 'member', 'of', 'an', 'unk', 'group']",3.8
"['suspect', 'extremist', 'were', 'releas', 'on', 'bail']","['suspect', 'extremist', 'wa', 'provision', 'releas', 'without', 'bail']",2.4
"['czech', 'hospit', 'employe', 'are', 'charg', 'with', 'human', 'organ', 'traffick']","['the', 'accus', 'will', 'be', 'charg', 'with', 'intern', 'drug', 'traffick']",0.8
"['thi', 'further', 'aggrav', 'the', 'situat']","['north', 'korea', 'should', 'not', 'act', 'further', 'to', 'aggrav', 'the', 'situat']",2.0
"['drug', 'lord', 'captur', 'by', 'marin', 'in', 'mexico']","['suspect', 'drug', 'lord', 'known', 'a', 'el', 'taliban', 'held', 'in', 'mexico']",2.6
"['sc', 'dismiss', 'govt', 'review', 'plea', 'in', 'vodafon', 'tax', 'case']","['sc', 'dismiss', 'govt', 'review', 'unk', 'on', 'vodafon', 'tax', 'verdict']",4.4
"['explos', 'hit', 'oil', 'pipelin', 'in', 'syria', 'hom']","['explos', 'hit', 'pipelin', 'a', 'assad', 'attack', 'citi']",2.6
"['nato', 'soldier', 'kill', 'in', 'afghan', 'attack']","['nato', 'soldier', 'kill', 'in', 's', 'afghanistan']",3.8
"['castro', 'celebr', 'th', 'birthday', 'monday']","['unk', 'castro', 'celebr', 'th', 'birthday']",4.2
"['israel', 'exspi', 'warn', 'against', 'unk', 'iran', 'war']","['isra', 'exspi', 'bo', 'no', 'trust', 'in', 'leadership', 'over', 'iran', 'video']",3.0
"['eye', 'open', 'suprem', 'court', 'rule', 'on', 'arizona', 'immigr', 'law']","['u', 'suprem', 'court', 'issu', 'split', 'rule', 'on', 'arizona', 'immigr', 'law']",3.8
"['nato', 'trace', 'path', 'out', 'of', 'afghanistan']","['nato', 'leader', 'commit', 'to', 'afghanistan', 'transit']",3.2
"['syria', 'say', 'suicid', 'bomber', 'kill', 'in', 'damascu']","['damascu', 'suicid', 'bomb', 'kill']",4.0
"['sachin', 'tendulkar', 'say', 'im', 'not', 'god', 'im', 'sachin']","['sachin', 'tendulkar', 'score', 'cricket', 'first', 'th', 'unk']",0.8
"['australian', 'pm', 'gillard', 'set', 'to', 'win', 'leadership', 'challeng']","['australian', 'pm', 'defiant', 'under', 'pressur', 'over', 'leadership']",2.4
"['obama', 'back', 'philippin', 'over', 'south', 'china', 'sea']","['obama', 'say', 'clear', 'rule', 'need', 'to', 'calm', 'south', 'china', 'sea']",2.4
"['teenag', 'in', 'china', 'kill', 'wound', 'in', 'knife', 'attack']","['teenag', 'kill', 'in', 'knife', 'attack']",3.2
"['syrian', 'rebel', 'move', 'command', 'from', 'turkey', 'to', 'syria']","['free', 'syrian', 'armi', 'move', 'headquart', 'from', 'turkey', 'to', 'syria']",3.8
"['unk', 'speaker', 'obama', 'reelect', 'bad', 'for', 'israel']","['state', 'sue', 'over', 'obama', 'administr', 'birth', 'control', 'rule']",0.4
"['greec', 'bond', 'exchang', 'the', 'largest', 'debt', 'restructur', 'in', 'histori']","['greec', 'secur', 'biggest', 'debt', 'deal', 'in', 'histori']",2.8
"['putin', 'win', 'russian', 'presidenti', 'elect']","['poll', 'open', 'in', 'russian', 'presidenti', 'elect']",1.0
"['indian', 'financ', 'minist', 'quit', 'to', 'run', 'for', 'presid']","['unk', 'assang', 'plan', 'to', 'run', 'for', 'australian', 'senat']",0.2
"['jerri', 'sanduski', 'found', 'guilti', 'in', 'child', 'sex', 'abus', 'trial']","['sanduski', 'found', 'guilti', 'in', 'child', 'sex', 'abus', 'trial']",3.8
"['three', 'tibetan', 'selfimmol', 'in', 'western', 'china', 'report']","['tibetan', 'selfimmol', 'in', 'china']",2.4
"['white', 'hous', 'in', 'damag', 'control', 'over', 'obama', 'suprem', 'court', 'remark']","['fact', 'check', 'obama', 'suprem', 'court', 'remark']",3.6
"['annan', 'warn', 'talk', 'of', 'syria', 'risk']","['putin', 'annan', 'meet', 'on', 'syria', 'crisi']",2.0
"['quartet', 'call', 'on', 'isra', 'palestinian', 'to', 'end', 'irrit']","['occup', 'to', 'confisc', 'unk', 'of', 'palestinian', 'land', 'in', 'unk', 'unk']",1.4
"['saudi', 'to', 'permit', 'woman', 'to', 'compet', 'in', 'olymp']","['saudi', 'woman', 'allow', 'to', 'compet', 'at', 'olymp']",4.8
"['nigeria', 'univers', 'mass', 'attack', 'by', 'gunman']","['nigeria', 'univers', 'bomb', 'in', 'north']",2.2
"['china', 'cabinet', 'promis', 'to', 'boost', 'economi']","['china', 'wen', 'promis', 'job', 'creation']",3.2
"['tropic', 'storm', 'isaac', 'boost', 'jobless', 'claim']","['tropic', 'storm', 'unk', 'form', 'stay', 'in', 'open', 'atlant']",1.0
"['unk', 'unk', 'arrest', 'in', 'savil', 'abus', 'probe']","['third', 'man', 'arrest', 'in', 'savil', 'sex', 'abus', 'probe']",3.2
"['romney', 'announc', 'paul', 'ryan', 'a', 'run', 'mate']","['romney', 'name', 'ryan', 'a', 'run', 'mate']",5.0
"['stock', 'rise', 'earli', 'after', 'greek', 'deal', 'then', 'flatten']","['stock', 'edg', 'higher', 'after', 'greek', 'debt', 'deal']",3.6
"['suicid', 'bomb', 'rock', 'elit', 'yemen', 'militari', 'camp']","['suicid', 'bomber', 'attack', 'yemen', 'militari', 'post']",4.0
"['nato', 'intern', 'troop', 'kill', 'in', 'afghanistan']","['three', 'nato', 'troop', 'kill', 'in', 'one', 'day', 'in', 'afghanistan']",2.2
"['moscow', 'protest', 'demand', 'vladimir', 'putin', 'resign']","['moscow', 'protest', 'against', 'vladimir', 'putin', 'smaller', 'and', 'unk']",1.8
"['french', 'elect', 'turnout', 'higher', 'than', 'expect']","['french', 'presidenti', 'elect', 'first', 'round', 'live', 'updat']",1.0
"['australia', 'to', 'establish', 'the', 'world', 'largest', 'marin', 'reserv']","['australia', 'creat', 'world', 'largest', 'marin', 'reserv']",4.4
"['two', 'u', 'soldier', 'shot', 'kill', 'by', 'afghan', 'soldier']","['two', 'british', 'soldier', 'kill', 'by', 'afghan', 'policeman']",1.6
"['itali', 'soldier', 'die', 'in', 'afghanistan']","['two', 'uk', 'soldier', 'kill', 'in', 'afghanistan']",1.4
"['abba', 'to', 'lead', 'palestinian', 'uniti', 'govern']","['abba', 'propos', 'a', 'pm', 'in', 'interim', 'uniti', 'govern']",4.0
"['egypt', 'coptic', 'church', 'name', 'new', 'pope']","['egypt', 'coptic', 'church', 'prepar', 'to', 'choos', 'pope']",2.8
"['malawi', 'offici', 'confirm', 'presid', 'death']","['malawi', 'confirm', 'presid', 'unk', 'death']",3.6
"['mali', 'unk', 'rebel', 'declar', 'independ']","['mali', 'rebel', 'declar', 'independ', 'unk']",3.8
"['lanc', 'armstrong', 'strip', 'of', 'tour', 'de', 'franc', 'titl']","['lanc', 'armstrong', 'plot', 'strategi', 'after', 'loss', 'of', 'titl']",1.4
"['egypt', 'vote', 'on', 'final', 'day', 'of', 'presidenti', 'elect']","['poll', 'open', 'in', 'franc', 'for', 'presidenti', 'elect']",1.0
"['is', 'madelein', 'unk', 'still', 'aliv']","['reopen', 'madelein', 'case', 'polic', 'urg']",0.6
"['unk', 'surfer', 'find', 'unk', 'asylum', 'seeker']","['unk', 'fear', 'for', 'asylum', 'seeker']",1.4
"['isaf', 'coalit', 'troop', 'kill', 'in', 'attack', 'involv', 'afghan', 'polic']","['nato', 'say', 'four', 'troop', 'kill', 'in', 'insid', 'attack', 'in', 'afghan', 'south']",3.0
"['un', 'secur', 'council', 'unanim', 'vote', 'on', 'syria']","['un', 'secur', 'council', 'to', 'vote', 'on', 'up', 'to', 'syria', 'monitor']",3.2
"['gunman', 'kill', 'in', 'shoot', 'at', 'wisconsin', 'sikh', 'templ']","['gunman', 'kill', 'six', 'in', 'shoot', 'at', 'sikh', 'templ', 'in', 'wisconsin']",5.0
"['unk', 'to', 'buy', 'motorcycl', 'maker', 'unk']","['probe', 'into', 'motor', 'insur', 'market']",0.6
"['china', 'news', 'agenc', 'still', 'hope', 'for', 'syria', 'peac']","['china', 'state', 'news', 'agenc', 'there', 'still', 'hope', 'for', 'syria', 'peac']",4.2
"['dead', 'in', 'suicid', 'attack', 'on', 'yemen', 'polic', 'academi']","['unk', 'forc', 'intensifi', 'attack', 'on', 'somali', 'rebel']",0.4
"['south', 'korea', 'order', 'immedi', 'shutdown', 'of', 'nuclear', 'reactor']","['south', 'korea', 'to', 'boost', 'nuclear', 'power']",1.2
"['u', 'alli', 'to', 'set', 'demand', 'for', 'iran', 'nuclear', 'talk']","['iran', 'wont', 'accept', 'precondit', 'to', 'nuclear', 'talk']",1.6
"['aol', 'say', 'to', 'sell', 'patent', 'to', 'microsoft', 'for', 'bn']","['aol', 'to', 'sell', 'patent', 'to', 'microsoft', 'for', 'billion']",4.8
"['thousand', 'of', 'troop', 'to', 'march', 'for', 'unk']","['thousand', 'flock', 'to', 'unk', 'for', 'queen', 'day']",1.2
"['middl', 'east', 'israel', 'hama', 'leader', 'convict']","['middl', 'east', 'iraq', 'prison', 'escap', 'in', 'kirkuk']",0.8
"['navi', 'jet', 'crash', 'into', 'apart', 'build']","['u', 'navi', 'jet', 'crash', 'into', 'apart', 'block']",4.2
"['woman', 'dy', 'after', 'abort', 'refus']","['woman', 'dy', 'after', 'cliff', 'collaps', 'in', 'unk']",0.6
"['u', 'and', 'turkey', 'weigh', 'nofli', 'zone', 'for', 'syria']","['u', 'and', 'turkey', 'tighten', 'coordin', 'on', 'syria']",2.2
"['death', 'toll', 'rise', 'to', 'after', 'unk', 'blast']","['rep', 'of', 'congo', 'dead', 'after', 'arm', 'depot', 'blast']",3.6
"['ill', 'have', 'anoth', 'retir', 'to', 'unk']","['ill', 'have', 'anoth', 'win', 'unk']",1.0
"['syria', 'journalist', 'rescu', 'bid', 'fail']","['journalist', 'smuggl', 'out', 'of', 'hom']",0.6
"['new', 'sex', 'claim', 'hit', 'secret', 'servic']","['new', 'rule', 'for', 'u', 'secret', 'servic']",1.8
"['unk', 'unk', 'releas', 'on', 'bail']","['mandela', 'releas', 'from', 'hospit']",0.0
"['person', 'kill', 'in', 'sectarian', 'clash', 'in', 'lebanon']","['kill', 'in', 'iran', 'earthquak']",0.0
"['gain', 'in', 'financi', 'stock', 'push', 'up', 'european', 'unk']","['british', 'christian', 'take', 'complaint', 'to', 'european', 'court']",0.0
"['turkey', 'rais', 'alarm', 'over', 'syrian', 'refuge']","['turkey', 'seek', 'to', 'reloc', 'some', 'syrian', 'refuge']",1.6
"['suspect', 'alqaeda', 'financi', 'arrest', 'in', 'franc']","['three', 'al', 'qaeda', 'suspect', 'arrest', 'in', 'spain']",1.6
"['no', 'damag', 'tsunami', 'after', 'quak', 'hit', 'off', 'indonesia', 'sumatra']","['quak', 'hit', 'indonesia', 's', 'sumatra', 'usg']",1.6
"['isra', 'air', 'strike', 'kill', 'in', 'gaza']","['israel', 'air', 'strike', 'kill', 'in', 'gaza', 'death', 'toll', 'now', 'at']",2.2
"['kill', 'wound', 'in', 'wave', 'of', 'bomb', 'in', 'iraq']","['kill', 'wound', 'in', 'car', 'bomb', 'in', 'iraq', 'kirkuk']",1.4
"['palestinian', 'prison', 'end', 'hunger', 'strike', 'after', 'deal']","['israel', 'to', 'free', 'palestinian', 'hunger', 'striker']",2.0
"['hezbollah', 'confirm', 'it', 'sent', 'drone', 'down', 'over', 'israel']","['hezbollah', 'say', 'it', 'sent', 'drone', 'over', 'israel']",3.4
"['rebel', 'fighter', 'captur', 'syrian', 'soldier']","['free', 'syrian', 'armi', 'captur', 'syrian', 'offic']",3.2
"['colorado', 'shoot', 'suspect', 'wa', 'under', 'unk', 'care']","['doctor', 'treat', 'unk', 'shoot', 'suspect', 'had', 'medic', 'unk']",2.4
"['quak', 'rock', 'indonesia', 'papua', 'usg']","['quak', 'rock', 'indonesia', 'papua', 'u', 'unk', 'survey']",4.8
"['what', 'time', 'is', 'andi', 'murray', 'v', 'roger', 'feder', 'in', 'the', 'wimbledon', 'men', 'final', 'all', 'you', 'need', 'to', 'know', 'about', 'the', 'big', 'game']","['what', 'time', 'is', 'the', 'unk', 'open', 'ceremoni', 'everyth', 'you', 'need', 'to', 'know', 'about', 'the', 'big', 'unk']",0.4
"['new', 'jersey', 'school', 'ban', 'hug']","['u', 'school', 'ban', 'hug']",3.6
"['iran', 'islam', 'republ', 'of', 'iran', 'step', 'up', 'relief', 'effort', 'after', 'quak', 'kill']","['iran', 'step', 'up', 'relief', 'effort', 'after', 'quak', 'kill']",4.6
"['tsunami', 'warn', 'issu', 'for', 'southern', 'alaska']","['tsunami', 'warn', 'after', 'canada', 'quak']",2.4
"['no', 'evid', 'in', 'afghanistan', 'massacr', 'case']","['u', 'toll', 'in', 'afghanistan', 'hit']",0.8
"['unk', 'appl', 'to', 'pay', 'dividend', 'buy', 'back', 'share']","['appl', 'to', 'pay', 'share', 'dividend', 'buy', 'back', 'b', 'stock']",3.8
"['two', 'report', 'dead', 'in', 'shoot', 'at', 'empir', 'state', 'build', 'in', 'ny']","['dead', 'in', 'shoot', 'outsid', 'empir', 'state', 'build']",4.6
"['australian', 'unemploy', 'up', 'to', 'percent']","['french', 'unemploy', 'rate', 'rise', 'to', 'percent']",1.0
"['share', 'move', 'higher', 'on', 'wall', 'street']","['sandi', 'strengthen', 'a', 'near', 'coast', 'wall', 'street', 'shut']",0.4
"['halliburton', 'q', 'incom', 'rise', 'pct']","['halliburton', 'q', 'profit', 'rise', 'on', 'strong', 'north', 'america', 'sale']",2.6
"['kill', 'in', 'shrine', 'bomb', 'in', 'northwest', 'pakistan']","['kill', 'in', 'u', 'drone', 'strike', 'in', 'nw', 'pakistan']",0.8
"['china', 'stock', 'close', 'mix', 'friday']","['china', 'stock', 'open', 'lower', 'friday']",1.6
"['india', 'ban', 'bulk', 'unk', 'after', 'riot']","['tunisia', 'lift', 'unk', 'after', 'riot']",0.8
"['un', 'monitor', 'yet', 'to', 'reach', 'site', 'of', 'syrian', 'massacr', 'video']","['un', 'monitor', 'shot', 'at', 'on', 'way', 'to', 'syrian', 'massacr', 'site']",2.4
"['unk', 'soldier', 'kill', 'in', 'afghan', 'bomb', 'blast']","['soldier', 'kill', 'in', 'afghanistan', 'blast']",3.6
"['radic', 'islamist', 'in', 'mali', 'unk', 'new', 'militia']","['local', 'militia', 'bolster', 'islamist', 'milit', 'in', 'mali']",3.75
"['olymp', 'open', 'ceremoni', 'a', 'hit', 'around', 'unk']","['open', 'ceremoni', 'give', 'olymp', 'a', 'rock', 'start']",4.2
"['man', 'kill', 'in', 'french', 'terror', 'raid']","['man', 'dy', 'in', 'french', 'antiterror', 'oper']",4.8
"['capello', 'quit', 'a', 'england', 'manag']","['capello', 'resign', 'a', 'england', 'manag']",5.0
"['one', 'dead', 'in', 'ohio', 'school', 'shoot']","['dead', 'wound', 'in', 'ohio', 'school', 'shoot']",3.2
"['palestinian', 'kill', 'in', 'isra', 'airstrik']","['four', 'palestinian', 'kill', 'in', 'unk', 'strike']",2.4
"['pakistan', 'condemn', 'u', 'drone', 'strike']","['pakistan', 'convoy', 'head', 'to', 'protest', 'u', 'drone', 'strike']",3.2
"['massiv', 'hurrican', 'sandi', 'bear', 'down', 'on', 'u', 'east', 'coast']","['hurrican', 'sandi', 'gain', 'speed', 'batter', 'u', 'east', 'coast']",4.0
"['sarkozi', 'to', 'file', 'complaint', 'in', 'unk', 'fund', 'claim']","['sarkozi', 'to', 'sue', 'after', 'unk', 'cash', 'claim', 'unk', 'into', 'campaign']",3.6
"['the', 'note', 'must', 'read', 'for', 'wednesday', 'juli']","['the', 'note', 'mustread', 'for', 'wednesday', 'may']",2.0
"['iran', 'will', 'attack', 'tel', 'aviv', 'if', 'israel', 'strike']","['senior', 'cleric', 'iran', 'will', 'attack', 'tel', 'aviv', 'if', 'israel', 'strike']",4.4
"['gusmao', 'consolid', 'power', 'in', 'east', 'timor', 'elect']","['suprem', 'court', 'possibl', 'if', 'romney', 'win', 'elect']",0.0
"['unk', 'unk', 'win', 'mexico', 'presidenti', 'vote', 'exit', 'poll']","['poll', 'putin', 'to', 'win', 'russia', 'presidenti', 'vote']",0.6
"['syria', 'tell', 'russia', 'some', 'troop', 'have', 'pull', 'out', 'of', 'hom']","['syria', 'say', 'troop', 'have', 'begun', 'unk', 'video']",3.4
"['nigeria', 'plane', 'crash', 'no', 'survivor']","['chines', 'among', 'nigeria', 'plane', 'crash', 'victim']",2.6
"['explos', 'at', 'venezuela', 'refineri', 'kill', 'at', 'least']","['venezuela', 'mourn', 'oil', 'refineri', 'blast', 'death']",2.8
"['strong', 'earthquak', 'hit', 'mexico']","['strong', 'earthquak', 'strike', 'near', 'unk']",3.6
"['russia', 'china', 'veto', 'un', 'resolut', 'on', 'syria', 'kill']","['russia', 'china', 'in', 'doubl', 'veto', 'of', 'un', 'syria', 'resolut']",3.8
"['pakistani', 'plane', 'crash', 'with', 'on', 'board']","['pakistani', 'plane', 'crash', 'with', 'peopl', 'on', 'board']",2.6
"['un', 'secur', 'council', 'order', 'global', 'sanction', 'against', 'haqqani', 'network', 'in', 'afghanistan']","['un', 'order', 'global', 'sanction', 'against', 'haqqani', 'network']",4.4
"['erdogan', 'and', 'putin', 'talk', 'in', 'rais', 'voic']","['foreign', 'milit', 'kill', 'in', 'somalia', 'in', 'strike', 'on', 'car']",0.0
"['saudi', 'arabia', 'arrest', 'suspect', 'milit', 'with', 'alqaeda', 'link']","['saudi', 'arabia', 'arrest', 'suspect', 'milit', 'state', 'medium', 'report']",4.0
"['hurrican', 'sandi', 'close', 'in', 'on', 'u', 'east', 'coast']","['hurrican', 'sandi', 'take', 'aim', 'at', 'u', 'east', 'coast']",4.8
"['chicago', 'teacher', 'strike', 'vacat', 'for', 'student', 'for', 'good', 'or', 'ill']","['chicago', 'teacher', 'strike', 'pose', 'test', 'for', 'union']",2.2
"['panetta', 'say', 'afghanistan', 'role', 'to', 'shift', 'from', 'combat', 'in']","['panetta', 'afghanistan', 'top', 'nato', 'confer', 'topic']",1.6
"['four', 'men', 'admit', 'london', 'stock', 'exchang', 'bomb', 'plot']","['four', 'men', 'admit', 'london', 'bomb', 'plot']",4.0
"['israel', 'threaten', 'action', 'against', 'gaza', 'aid', 'ship']","['israel', 'attack', 'in', 'gaza', 'strip', 'after', 'rocket', 'fire']",1.6
"['bodi', 'found', 'at', 'russian', 'jet', 'crash', 'in', 'indonesia']","['bodi', 'found', 'at', 'russian', 'jet', 'crash', 'in', 'indonesia']",3.8
"['syria', 'urg', 'refuge', 'to', 'return']","['syria', 'unk', 'truce', 'take', 'hold']",1.0
"['u', 'soldier', 'kill', 'up', 'to', 'civilian', 'in', 'afghanistan']","['u', 'soldier', 'kill', 'up', 'to', 'afghan', 'civilian', 'in', 'shoot', 'spree']",4.2
"['rupert', 'murdoch', 'i', 'wa', 'the', 'victim', 'of', 'a', 'cover', 'up']","['rupert', 'murdoch', 'set', 'for', 'second', 'day', 'of', 'grill']",1.2
"['barack', 'obama', 'bodyguard', 'sent', 'back', 'to', 'u', 'after', 'prostitut', 'scandal']","['barclay', 'bo', 'fall', 'to', 'rate', 'fix', 'scandal']",0.4
"['china', 'yuan', 'rise', 'to', 'new', 'high', 'against', 'usd', 'wednesday']","['china', 'yuan', 'advanc', 'to', 'against', 'usd', 'wednesday']",3.8
"['nissan', 'to', 'sell', 'steerbywir', 'car']","['nissan', 'to', 'offer', 'steerbywir', 'system', 'in', 'some', 'unk', 'car']",4.0
"['tibetan', 'monk', 'dy', 'after', 'set', 'himself', 'on', 'fire', 'in', 'protest', 'against', 'chines', 'rule']","['teenag', 'tibetan', 'monk', 'dy', 'after', 'set', 'himself', 'on', 'fire', 'in', 'china']",3.8
"['mumbai', 'is', 'nd', 'costliest', 'indian', 'citi', 'to', 'live', 'in']","['tech', 'capit', 'unk', 'costliest', 'indian', 'citi', 'to', 'live', 'in', 'survey']",1.0
"['man', 'quizz', 'over', 'teen', 'murder']","['man', 'quizz', 'over', 'unk', 'murder']",3.8
"['israel', 'kill', 'hama', 'command', 'bomb', 'gaza', 'target']","['israel', 'airstrik', 'kill', 'hama', 'command', 'other']",3.4
"['gusmao', 'consolid', 'power', 'in', 'east', 'timor', 'elect']","['gusmao', 'power', 'on', 'in', 'east', 'timor']",3.6
"['un', 'monitor', 'yet', 'to', 'reach', 'site', 'of', 'syrian', 'massacr', 'video']","['un', 'monitor', 'unabl', 'to', 'reach', 'site', 'of', 'syria', 'kill']",4.4
"['nato', 'condemn', 'syria', 'down', 'of', 'turkish', 'militari', 'jet']","['nato', 'strongli', 'condemn', 'syria', 'down', 'of', 'turkish', 'jet']",4.8
"['syria', 'rebel', 'attack', 'lebanes', 'post', 'near', 'border', 'armi']","['turkish', 'armi', 'stage', 'tank', 'exercis', 'near', 'syria', 'border']",0.8
"['five', 'kill', 'in', 'china', 'build', 'collaps']","['at', 'least', 'kill', 'in', 'syria', 'saturday']",0.2
"['syrian', 'forc', 'launch', 'new', 'attack']","['syria', 'forc', 'launch', 'aleppo', 'attack']",3.4
"['gazan', 'fire', 'rocket', 'into', 'israel', 'no', 'injuri']","['gazan', 'fire', 'rocket', 'cabinet', 'approv', 'reserv', 'unk']",1.4
"['former', 'nazi', 'death', 'camp', 'guard', 'demjanjuk', 'dead', 'at']","['john', 'demjanjuk', 'convict', 'nazi', 'death', 'camp', 'guard', 'dy', 'age']",4.6
"['unk', 'johnson', 'reelect', 'london', 'mayor']","['johnson', 'reelect', 'london', 'mayor']",3.8
"['breivik', 'drop', 'farright', 'unk', 'in', 'court']","['breivik', 'get', 'year', 'sentenc']",1.0
"['second', 'teenag', 'charg', 'with', 'murder']","['brother', 'of', 'unk', 'actress', 'unk', 'unk', 'is', 'charg', 'with', 'her', 'murder']",1.4
"['french', 'fear', 'new', 'unk', 'killer', 'after', 'murder']","['jersey', 'murder', 'trial', 'killer', 'hear', 'voic']",0.8
"['u', 'madoff', 'brother', 'to', 'plead', 'guilti', 'in', 'ny', 'in', 'fraud']","['madoff', 'brother', 'to', 'plead', 'guilti', 'to', 'fraud']",4.2
"['holland', 'defeat', 'sarkozi', 'in', 'french', 'presid', 'vote']","['poll', 'open', 'across', 'franc', 'in', 'presidenti', 'elect']",1.8
"['libyan', 'govern', 'retak', 'tripoli', 'airport']","['libyan', 'militia', 'take', 'control', 'of', 'tripoli', 'airport']",3.2
"['clinton', 'warn', 'kenya', 'of', 'cost', 'of', 'elect', 'violenc']","['clinton', 'warn', 'kenya', 'on', 'cost', 'of', 'elect', 'unrest']",4.6
"['arkansa', 'suprem', 'court', 'strike', 'down', 'execut', 'law']","['arkansa', 'justic', 'strike', 'down', 'death', 'penalti']",4.6
"['s', 'africa', 'former', 'presid', 'mandela', 'discharg', 'from', 'hospit']","['mandela', 'discharg', 'from', 'hospit']",4.2
"['un', 'envoy', 'in', 'turkey', 'for', 'talk', 'on', 'syria']","['nz', 'to', 'increas', 'export', 'to', 'china']",0.2
"['islamist', 'morsi', 'win', 'egypt', 'presidenti', 'elect']","['unk', 'to', 'run', 'in', 'presidenti', 'elect', 'in', 'egypt']",1.0
"['donna', 'summer', 'the', 'queen', 'of', 'disco']","['donna', 'summer', 'queen', 'of', 'disco', 'dy', 'at']",1.6
"['bangladesh', 'muslim', 'torch', 'buddhist', 'shrine', 'polic', 'say']","['muslim', 'torch', 'buddhist', 'templ']",3.6
"['u', 'drone', 'kill', 'five', 'milit', 'in', 'pakistan']","['six', 'polic', 'offic', 'kill', 'in', 'attack', 'in', 'unk']",0.4
"['mali', 'futur', 'interim', 'presid', 'readi', 'to', 'take', 'offic']","['pope', 'rip', 'into', 'dissid', 'priest', 'on', 'unk']",0.0
"['kill', 'injur', 'in', 'latest', 'cairo', 'clash']","['kill', 'injur', 'in', 'e', 'afghan', 'airport', 'suicid', 'blast']",1.2
"['romney', 'win', 'main', 'republican', 'caucu']","['romney', 'in', 'comeback', 'ha', 'narrow', 'main', 'caucu', 'win']",3.8
"['court', 'in', 'bahrain', 'reject', 'medic', 'last', 'ralli', 'appeal']","['bahrain', 'reject', 'activist', 'appeal']",3.8
"['hurrican', 'sandi', 'power', 'toward', 'eastern', 'unk']","['hurrican', 'sandi', 'move', 'toward', 'u']",3.6
"['clinton', 'call', 'for', 'friend', 'of', 'syria', 'to', 'unit']","['plastic', 'unk', 'call', 'for', 'greater', 'support', 'for', 'new', 'talent']",0.0
"['unk', 'unk', 'launch', 'her', 'first', 'adult', 'unk']","['syria', 'launch', 'ground', 'assault', 'in', 'aleppo']",0.0
"['algerian', 'govern', 'parti', 'domin', 'elect']","['algerian', 'nation', 'turnout', 'of', 'parliamentari', 'vote', 'reach', 'pct']",2.4
"['secur', 'offici', 'kill', 'in', 'yemen']","['secur', 'personnel', 'kill', 'in', 'pakistan', 'raid']",0.6
"['u', 'stock', 'fall', 'a', 'greek', 'talk', 'unk', 'appl', 'fall']","['u', 'stock', 'slip', 'on', 'wall', 'street', 'a', 'greek', 'talk', 'drag', 'on']",3.2
"['romney', 'pick', 'ryan', 'a', 'vice', 'presidenti', 'run', 'mate', 'sourc']","['romney', 'to', 'tap', 'ryan', 'a', 'vice', 'presidenti', 'run', 'mate']",5.0
"['nato', 'stick', 'to', 'transit', 'roadmap', 'in', 'afghanistan', 'unk']","['nato', 'helicopt', 'make', 'hard', 'land', 'in', 'e', 'afghanistan']",1.0
"['mubarak', 'face', 'verdict', 'in', 'murder', 'trial']","['mubarak', 'son', 'face', 'new', 'charg', 'of', 'insid', 'trade']",1.4
"['no', 'block', 'to', 'invest']","['india', 'allow', 'pakistan', 'invest']",2.0
"['blast', 'kill', 'in', 'unk', 'pakistan']","['bomb', 'kill', 'in', 'northwest', 'pakistan']",2.6
"['aid', 'worker', 'freed', 'in', 'oper', 'in', 'afghanistan']","['suicid', 'bomber', 'kill', 'at', 'mosqu', 'in', 'afghanistan']",0.8
"['two', 'nato', 'soldier', 'kill', 'in', 'afghanistan']","['nato', 'soldier', 'kill', 'in', 'afghan', 'blast']",3.6
"['nadal', 'tumbl', 'into', 'french', 'open', 'final']","['nadal', 'through', 'to', 'seventh', 'french', 'open', 'final']",4.0
"['russian', 'tv', 'report', 'foil', 'attempt', 'on', 'putin']","['russia', 'ukrain', 'foil', 'plot', 'to', 'kill', 'putin', 'report', 'say']",3.2
